代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000513.SZ,丽珠集团,2019-05-27,32.1,32.72,31.75,32.36,3182393,
000513.SZ,丽珠集团,2019-05-28,32.38,32.48,31.9,32.05,2621447,
000513.SZ,丽珠集团,2019-05-29,32,32.12,31.73,31.76,2840246,
000513.SZ,丽珠集团,2019-05-30,31.9,31.9,30.4,30.58,5607769,
000513.SZ,丽珠集团,2019-05-31,30.84,31.44,30.73,31.05,3329269,
000513.SZ,丽珠集团,2019-06-03,30.63,31.59,30.6,30.74,3378297,
000513.SZ,丽珠集团,2019-06-04,30.93,31.05,30.23,30.48,2202509,
000513.SZ,丽珠集团,2019-06-05,30.72,30.93,29.05,29.72,6702132,
000513.SZ,丽珠集团,2019-06-06,29.55,29.6,28.8,28.9,3625730,
000513.SZ,丽珠集团,2019-06-10,28.93,29.57,28.87,29.27,2728286,
000513.SZ,丽珠集团,2019-06-11,29.27,30.09,29.25,30.07,3870979,
000513.SZ,丽珠集团,2019-06-12,30.06,30.42,29.69,29.79,3355006,
000513.SZ,丽珠集团,2019-06-13,30.1,30.28,29.71,30.13,2041385,
000513.SZ,丽珠集团,2019-06-14,30.16,30.5,29.63,29.71,2457727,
000513.SZ,丽珠集团,2019-06-17,29.78,30.33,29.59,30.2,3378626,
000513.SZ,丽珠集团,2019-06-18,30.06,30.51,30.01,30.33,2024687,
000513.SZ,丽珠集团,2019-06-19,30.78,31.2,30.61,30.62,2863821,
000513.SZ,丽珠集团,2019-06-20,30.57,31.55,30.57,31.1,5004373,
000513.SZ,丽珠集团,2019-06-21,31.12,32.16,31.12,31.75,6726830,
000513.SZ,丽珠集团,2019-06-24,31.8,32.48,31.63,32.4,4405485,
000513.SZ,丽珠集团,2019-06-25,32.29,32.45,31.56,31.89,3819735,
000513.SZ,丽珠集团,2019-06-26,32.1,33.46,32.03,33.12,6162326,
000513.SZ,丽珠集团,2019-06-27,33.12,33.45,32.94,33.18,3918463,
000513.SZ,丽珠集团,2019-06-28,33.27,33.44,32.8,33.23,2999420,
000513.SZ,丽珠集团,2019-07-01,33.89,34.62,33.52,34.59,6019626,
000513.SZ,丽珠集团,2019-07-02,34.6,34.78,34.11,34.64,5905760,
000513.SZ,丽珠集团,2019-07-03,25.3,25.85,25.12,25.19,7479684,
000513.SZ,丽珠集团,2019-07-04,25.29,25.63,24.8,25.12,5679834,
000513.SZ,丽珠集团,2019-07-05,25.24,26.15,25.12,25.93,9497276,
000513.SZ,丽珠集团,2019-07-08,26,26.2,25.15,25.74,9053280,
000513.SZ,丽珠集团,2019-07-09,25.66,25.67,25.16,25.23,5481068,
000513.SZ,丽珠集团,2019-07-10,25.27,25.99,25.02,25.76,7645382,
000513.SZ,丽珠集团,2019-07-11,25.94,26.35,25.63,25.87,7287334,
000513.SZ,丽珠集团,2019-07-12,25.97,26.81,25.8,26.48,8265049,
000513.SZ,丽珠集团,2019-07-15,26.28,26.91,26.08,26.69,6778222,
000513.SZ,丽珠集团,2019-07-16,26.72,26.93,26.11,26.31,4943465,
000513.SZ,丽珠集团,2019-07-17,26.3,26.46,25.9,26.01,4511034,
000513.SZ,丽珠集团,2019-07-18,25.98,26.3,25.39,25.9,4644308,
000513.SZ,丽珠集团,2019-07-19,25.99,26.12,25.6,25.75,4197694,
000513.SZ,丽珠集团,2019-07-22,25.68,26.08,25.26,25.68,4537225,
000513.SZ,丽珠集团,2019-07-23,25.53,25.97,25.5,25.7,2800628,
000513.SZ,丽珠集团,2019-07-24,25.72,26.04,25.52,25.77,3277786,
000513.SZ,丽珠集团,2019-07-25,25.61,25.64,25.27,25.45,3878058,
000513.SZ,丽珠集团,2019-07-26,25.38,25.56,25.27,25.52,2906533,
000513.SZ,丽珠集团,2019-07-29,25.36,25.46,25.13,25.22,3236796,
000513.SZ,丽珠集团,2019-07-30,25.2,25.65,25.13,25.55,3344924,
000513.SZ,丽珠集团,2019-07-31,25.45,25.65,25.18,25.45,3251355,
000513.SZ,丽珠集团,2019-08-01,25.33,25.41,25.03,25.17,3200522,
000513.SZ,丽珠集团,2019-08-02,24.51,24.87,24.51,24.61,3013675,
000513.SZ,丽珠集团,2019-08-05,24.41,24.79,24.01,24.01,3350797,
000513.SZ,丽珠集团,2019-08-06,23.69,24.35,23.46,24.19,4406202,
000513.SZ,丽珠集团,2019-08-07,24.4,25.27,24.23,25.13,5761916,
000513.SZ,丽珠集团,2019-08-08,24.99,25.37,24.71,24.87,3101618,
000513.SZ,丽珠集团,2019-08-09,24.97,25.47,24.5,24.7,4734764,
000513.SZ,丽珠集团,2019-08-12,24.69,24.93,24.43,24.78,3210887,
000513.SZ,丽珠集团,2019-08-13,24.65,24.67,24.22,24.28,3691397,
000513.SZ,丽珠集团,2019-08-14,24.63,25.37,24.63,25.25,8147493,
000513.SZ,丽珠集团,2019-08-15,24.78,25.44,24.7,25.27,7285335,
000513.SZ,丽珠集团,2019-08-16,25.27,26,24.91,25.95,11983278,
000513.SZ,丽珠集团,2019-08-19,26.3,27.26,26.3,26.56,19279505,
000513.SZ,丽珠集团,2019-08-20,26.69,28.66,26.69,28.32,25640791,
000513.SZ,丽珠集团,2019-08-21,28.3,28.48,27.78,28.48,15581253,
000513.SZ,丽珠集团,2019-08-22,28.56,28.82,28.03,28.33,15828424,
000513.SZ,丽珠集团,2019-08-23,28.45,29.23,28.01,28.67,17278576,
000513.SZ,丽珠集团,2019-08-26,28.03,30.22,28.03,29.25,23215712,
000513.SZ,丽珠集团,2019-08-27,29.8,30.17,29.15,29.39,20283785,
000513.SZ,丽珠集团,2019-08-28,29.25,29.41,28.55,28.72,15643078,
000513.SZ,丽珠集团,2019-08-29,28.85,29.18,28.62,28.83,11964059,
000513.SZ,丽珠集团,2019-08-30,29,29.26,28.33,28.6,13166406,
000513.SZ,丽珠集团,2019-09-02,28.8,29.22,28.51,29.1,14127654,
000513.SZ,丽珠集团,2019-09-03,29.2,29.29,28.08,28.47,16624217,
000513.SZ,丽珠集团,2019-09-04,28.47,28.68,27.82,28.26,13080957,
000513.SZ,丽珠集团,2019-09-05,28.41,28.58,28.05,28.05,18447927,
000513.SZ,丽珠集团,2019-09-06,28.13,28.75,27.78,28.4,14544194,
000513.SZ,丽珠集团,2019-09-09,28.48,29.05,28.45,28.77,16530330,
000513.SZ,丽珠集团,2019-09-10,28.7,29.5,28.2,29.23,19159384,
000513.SZ,丽珠集团,2019-09-11,29.23,29.23,28.27,28.3,13952819,
000513.SZ,丽珠集团,2019-09-12,28.35,28.47,27.6,27.85,10246363,
000513.SZ,丽珠集团,2019-09-16,27.88,28.04,27.4,27.8,10894988,
000513.SZ,丽珠集团,2019-09-17,27.7,27.76,27.01,27.26,10421648,
000513.SZ,丽珠集团,2019-09-18,27.31,27.55,27.07,27.25,7784408,
000513.SZ,丽珠集团,2019-09-19,27.38,27.79,27.03,27.79,9691349,
000513.SZ,丽珠集团,2019-09-20,27.8,27.97,27.6,27.87,7052052,
000513.SZ,丽珠集团,2019-09-23,27.86,27.86,27.04,27.22,7603822,
000513.SZ,丽珠集团,2019-09-24,27.29,28.95,27.29,28.78,22496743,
000513.SZ,丽珠集团,2019-09-25,28.62,28.63,27.52,27.71,12314746,
000513.SZ,丽珠集团,2019-09-26,27.8,27.9,26.01,26.24,14332068,
000513.SZ,丽珠集团,2019-09-27,26.21,26.8,26.2,26.25,5699471,
000513.SZ,丽珠集团,2019-09-30,26.24,26.8,26.1,26.54,5625385,
000513.SZ,丽珠集团,2019-10-08,26.68,27.65,26.66,27.19,6125616,
000513.SZ,丽珠集团,2019-10-09,27.26,27.28,26.47,27.11,4947323,
000513.SZ,丽珠集团,2019-10-10,27.2,27.91,27,27.86,6933544,
000513.SZ,丽珠集团,2019-10-11,27.79,28.12,27.36,27.75,5413067,
000513.SZ,丽珠集团,2019-10-14,27.85,28.55,27.82,28.33,8110609,
000513.SZ,丽珠集团,2019-10-15,28.16,28.72,27.93,28.35,6806337,
000513.SZ,丽珠集团,2019-10-16,28.35,28.76,28.3,28.53,5611669,
000513.SZ,丽珠集团,2019-10-17,28.5,28.85,28.1,28.53,6148115,
000513.SZ,丽珠集团,2019-10-18,28.45,28.71,27.87,27.9,5514432,
000513.SZ,丽珠集团,2019-10-21,27.9,28.37,27.7,28.2,5109662,
000513.SZ,丽珠集团,2019-10-22,28.16,29.1,28.08,29.02,9929560,
000513.SZ,丽珠集团,2019-10-23,29.05,29.08,27.59,27.7,12804953,
000513.SZ,丽珠集团,2019-10-24,27.84,27.84,27.23,27.78,6160355,
000513.SZ,丽珠集团,2019-10-25,28,29.27,27.98,29.23,15968138,
000513.SZ,丽珠集团,2019-10-28,29.22,29.63,29.05,29.31,10870549,
000513.SZ,丽珠集团,2019-10-29,29.49,29.66,28.91,29.33,7403623,
000513.SZ,丽珠集团,2019-10-30,29.5,29.58,28.85,29.32,7810871,
000513.SZ,丽珠集团,2019-10-31,29.25,29.5,28.9,29.07,7653175,
000513.SZ,丽珠集团,2019-11-01,29.1,31.56,29.1,31.46,23807661,
000513.SZ,丽珠集团,2019-11-04,31.6,32.49,31.38,32.01,15970931,
000513.SZ,丽珠集团,2019-11-05,32.21,32.31,31.71,32.15,9089012,
000513.SZ,丽珠集团,2019-11-06,32.11,32.17,31.2,31.43,9418461,
000513.SZ,丽珠集团,2019-11-07,31.4,32.09,31.13,31.89,9133817,
000513.SZ,丽珠集团,2019-11-08,32.21,32.38,31.23,31.41,7359135,
000513.SZ,丽珠集团,2019-11-11,31.09,31.69,30.88,31.39,8134117,
000513.SZ,丽珠集团,2019-11-12,31.35,31.38,30.32,31.2,6193429,
000513.SZ,丽珠集团,2019-11-13,31.44,33.11,31.43,32.48,14359524,
000513.SZ,丽珠集团,2019-11-14,32.5,32.8,31.9,32.58,8554971,
000513.SZ,丽珠集团,2019-11-15,32.57,33.67,32.28,32.91,12220820,
000513.SZ,丽珠集团,2019-11-18,32.86,33.69,32.5,32.82,10736940,
000513.SZ,丽珠集团,2019-11-19,32.9,33.29,32.26,33.03,9171423,
000513.SZ,丽珠集团,2019-11-20,32.9,34.18,32.62,33.51,11286084,
000513.SZ,丽珠集团,2019-11-21,33.3,33.77,32.85,33.37,6954973,
000513.SZ,丽珠集团,2019-11-22,33.68,33.76,31.63,31.85,14364246,
000513.SZ,丽珠集团,2019-11-25,31.63,31.7,30.48,30.99,9580923,
000513.SZ,丽珠集团,2019-11-26,30.9,31.45,30.44,30.46,7781593,
000513.SZ,丽珠集团,2019-11-27,30.72,31.32,30.55,31.02,6555215,
000513.SZ,丽珠集团,2019-11-28,30.91,32.62,30.82,32.15,11707281,
000513.SZ,丽珠集团,2019-11-29,32.56,32.56,30.41,31.21,12079113,
000513.SZ,丽珠集团,2019-12-02,30.5,31.13,29.98,30.06,10783123,
000513.SZ,丽珠集团,2019-12-03,30.07,30.1,28.9,29.85,12466597,
000513.SZ,丽珠集团,2019-12-04,29.68,30.34,29.4,30.2,8700714,
000513.SZ,丽珠集团,2019-12-05,30.18,30.69,29.93,30.28,7890842,
000513.SZ,丽珠集团,2019-12-06,30.23,30.63,30.15,30.5,6388184,
000513.SZ,丽珠集团,2019-12-09,30.5,30.51,29.7,29.92,9188847,
000513.SZ,丽珠集团,2019-12-10,30,30.32,29.61,30.23,6538314,
000513.SZ,丽珠集团,2019-12-11,30.3,30.34,29.78,29.99,5608677,
000513.SZ,丽珠集团,2019-12-12,30,30.1,29.72,30.08,4129125,
000513.SZ,丽珠集团,2019-12-13,30.23,30.58,29.9,30.39,9268002,
000513.SZ,丽珠集团,2019-12-16,30.5,30.54,29.53,29.84,14192937,
000513.SZ,丽珠集团,2019-12-17,29.87,30.3,29.59,30.25,11146558,
000513.SZ,丽珠集团,2019-12-18,30.25,31.38,30.12,30.86,14461870,
000513.SZ,丽珠集团,2019-12-19,30.87,31.34,30.7,31.05,9832010,
000513.SZ,丽珠集团,2019-12-20,31.05,31.55,30.83,31.27,10827572,
000513.SZ,丽珠集团,2019-12-23,31.35,32.15,31.08,31.13,9816401,
000513.SZ,丽珠集团,2019-12-24,31.61,33.11,31.61,32.92,20323735,
000513.SZ,丽珠集团,2019-12-25,32.69,33.1,32.31,32.98,9928952,
000513.SZ,丽珠集团,2019-12-26,32.8,32.83,32.41,32.7,6463761,
000513.SZ,丽珠集团,2019-12-27,32.72,33.28,32.5,32.56,9155474,
000513.SZ,丽珠集团,2019-12-30,32.55,33.11,32.21,32.87,7183528,
000513.SZ,丽珠集团,2019-12-31,32.89,33.75,32.58,33.7,8883548,
000513.SZ,丽珠集团,2020-01-02,33.6,33.66,33.05,33.62,10452235,
000513.SZ,丽珠集团,2020-01-03,33.58,34.26,33.33,33.8,8213022,
000513.SZ,丽珠集团,2020-01-06,33.46,34.25,33.18,33.51,9009963,
000513.SZ,丽珠集团,2020-01-07,33.51,34.37,33.04,34,13060487,
000513.SZ,丽珠集团,2020-01-08,34.03,34.48,33.81,34.1,8411674,
000513.SZ,丽珠集团,2020-01-09,34.36,35.51,34.36,34.89,9617260,
000513.SZ,丽珠集团,2020-01-10,36.1,38.26,36.1,37.98,23253662,
000513.SZ,丽珠集团,2020-01-13,38.43,38.98,37.81,38.68,12805930,
000513.SZ,丽珠集团,2020-01-14,38.5,38.85,37.34,37.41,13532118,
000513.SZ,丽珠集团,2020-01-15,37.46,38.29,37.46,37.88,8312552,
000513.SZ,丽珠集团,2020-01-16,38.23,38.43,37.4,38.37,7725229,
000513.SZ,丽珠集团,2020-01-17,38.37,38.6,37.69,37.88,7764534,
000513.SZ,丽珠集团,2020-01-20,38.5,39.26,37.19,38,8697164,
000513.SZ,丽珠集团,2020-01-21,38.5,39.58,37.96,38.57,13448557,
000513.SZ,丽珠集团,2020-01-22,38.7,38.98,37.32,38.76,9899734,
000513.SZ,丽珠集团,2020-01-23,38.74,40,37.52,37.95,11258071,
000513.SZ,丽珠集团,2020-02-03,36,37.84,34.16,35.5,17280723,
000513.SZ,丽珠集团,2020-02-04,38.8,38.99,36.36,38.5,21540213,
000513.SZ,丽珠集团,2020-02-05,39.1,41.76,37.73,40.8,26632897,
000513.SZ,丽珠集团,2020-02-06,40,42.05,39,40.99,25886162,
000513.SZ,丽珠集团,2020-02-07,41,41.33,39.4,39.99,16861120,
000513.SZ,丽珠集团,2020-02-10,40.79,40.95,39.03,40.39,15917584,
000513.SZ,丽珠集团,2020-02-11,40.05,40.05,39.03,39.18,12803439,
000513.SZ,丽珠集团,2020-02-12,39.19,39.86,38.47,38.81,17175996,
000513.SZ,丽珠集团,2020-02-13,38.8,38.81,37.49,38.29,13814961,
000513.SZ,丽珠集团,2020-02-14,39.4,40.15,38.38,38.9,17379745,
000513.SZ,丽珠集团,2020-02-17,39.6,40.36,39.15,39.99,18013817,
000513.SZ,丽珠集团,2020-02-18,40.49,40.49,39.08,39.43,15086087,
000513.SZ,丽珠集团,2020-02-19,39.52,39.52,37.96,38.05,15567134,
000513.SZ,丽珠集团,2020-02-20,38.07,38.74,37.85,38.26,7404151,
000513.SZ,丽珠集团,2020-02-21,38.3,38.45,37.46,38.3,13745758,
000513.SZ,丽珠集团,2020-02-24,38.27,39.48,37.62,37.99,14951563,
000513.SZ,丽珠集团,2020-02-25,37.52,38.3,36.7,37.68,14800710,
000513.SZ,丽珠集团,2020-02-26,37.68,37.68,36.63,36.83,11356973,
000513.SZ,丽珠集团,2020-02-27,36.88,37.87,36.75,37.55,9696895,
000513.SZ,丽珠集团,2020-02-28,37.05,37.55,35.86,36.57,11422549,
000513.SZ,丽珠集团,2020-03-02,36.57,37.28,36.06,37.05,9380451,
000513.SZ,丽珠集团,2020-03-03,37.47,38.97,37.2,38.39,16633680,
000513.SZ,丽珠集团,2020-03-04,38.08,38.67,37.61,38.5,10368976,
000513.SZ,丽珠集团,2020-03-05,38.85,38.97,38.19,38.47,10987967,
000513.SZ,丽珠集团,2020-03-06,39.2,40.38,38.97,39.13,15978809,
000513.SZ,丽珠集团,2020-03-09,38.5,38.7,37.74,37.8,11536774,
000513.SZ,丽珠集团,2020-03-10,37,38.12,36.55,38,11646404,
000513.SZ,丽珠集团,2020-03-11,37.95,38.05,36.99,37.1,7077825,
000513.SZ,丽珠集团,2020-03-12,36.67,36.95,36.23,36.54,7250173,
000513.SZ,丽珠集团,2020-03-13,34.88,36.65,34.21,35.94,10914406,
000513.SZ,丽珠集团,2020-03-16,36.3,36.75,34.5,34.55,8588185,
000513.SZ,丽珠集团,2020-03-17,34.51,35.35,33,34.71,9318377,
000513.SZ,丽珠集团,2020-03-18,35.35,35.58,34.28,34.28,7433550,
000513.SZ,丽珠集团,2020-03-19,34.32,34.95,33.29,33.9,7031691,
000513.SZ,丽珠集团,2020-03-20,34.3,35.24,34.11,35.15,8699208,
000513.SZ,丽珠集团,2020-03-23,34.41,35.41,34.39,34.58,6001259,
000513.SZ,丽珠集团,2020-03-24,35.32,35.88,34.79,35.38,17004854,
000513.SZ,丽珠集团,2020-03-25,35.97,36.98,35.6,36.73,10854649,
000513.SZ,丽珠集团,2020-03-26,36.59,39,36.2,38.66,23041215,
000513.SZ,丽珠集团,2020-03-27,39.2,39.77,38.72,38.91,15663656,
000513.SZ,丽珠集团,2020-03-30,38.7,39.47,38.14,38.92,10906565,
000513.SZ,丽珠集团,2020-03-31,39.05,39.67,38.56,39.28,7699316,
000513.SZ,丽珠集团,2020-04-01,39.27,39.67,38.84,38.84,9617274,
000513.SZ,丽珠集团,2020-04-02,38.95,40.07,38.63,39.99,10241000,
000513.SZ,丽珠集团,2020-04-03,39.99,40.58,39.7,40.09,8163876,
000513.SZ,丽珠集团,2020-04-07,40.4,40.89,39.87,40.4,8941608,
000513.SZ,丽珠集团,2020-04-08,40.11,40.63,39.67,40.1,8365662,
000513.SZ,丽珠集团,2020-04-09,40.17,41.62,40,41.28,11368545,
000513.SZ,丽珠集团,2020-04-10,41.17,41.71,40.27,40.58,7642527,
000513.SZ,丽珠集团,2020-04-13,40.6,40.89,39.9,40.31,5869605,
000513.SZ,丽珠集团,2020-04-14,40.71,41.27,39.86,41.15,9084089,
000513.SZ,丽珠集团,2020-04-15,41.4,42.28,40.81,41.48,10182429,
000513.SZ,丽珠集团,2020-04-16,41.58,43.85,41.27,43.18,19006246,
000513.SZ,丽珠集团,2020-04-17,43.3,43.3,41.09,41.2,14607793,
000513.SZ,丽珠集团,2020-04-20,41.5,43.15,41.2,42.41,11783100,
000513.SZ,丽珠集团,2020-04-21,42.56,42.95,42.09,42.4,9908276,
000513.SZ,丽珠集团,2020-04-22,42.2,42.56,41.52,42.18,8258492,
000513.SZ,丽珠集团,2020-04-23,43.8,44.91,42.83,43.07,20673562,
000513.SZ,丽珠集团,2020-04-24,43.3,43.77,41.86,41.97,11504709,
000513.SZ,丽珠集团,2020-04-27,42.46,42.46,40.18,41.42,10625631,
000513.SZ,丽珠集团,2020-04-28,41.43,41.7,40.2,41.2,8380877,
000513.SZ,丽珠集团,2020-04-29,40.99,41.6,40.2,40.41,7346041,
000513.SZ,丽珠集团,2020-04-30,40.37,40.64,39.57,39.78,9462067,
000513.SZ,丽珠集团,2020-05-06,39.79,40.9,39.21,40.63,8532100,
000513.SZ,丽珠集团,2020-05-07,40.63,41.66,40.63,41.02,8264196,
000513.SZ,丽珠集团,2020-05-08,41.39,42.15,40.7,41.51,8434975,
000513.SZ,丽珠集团,2020-05-11,41.72,42,41.05,41.41,6763675,
000513.SZ,丽珠集团,2020-05-12,41.5,42.19,41.23,41.82,6360503,
000513.SZ,丽珠集团,2020-05-13,41.89,42.34,41.28,41.99,7550051,
000513.SZ,丽珠集团,2020-05-14,41.96,41.96,40.62,40.62,7204975,
000513.SZ,丽珠集团,2020-05-15,41,41.2,39.78,40.05,7071073,
000513.SZ,丽珠集团,2020-05-18,40.06,41.65,39.55,41.13,8223900,
000513.SZ,丽珠集团,2020-05-19,41.12,41.43,40.6,40.85,6078783,
000513.SZ,丽珠集团,2020-05-20,40.86,41.3,39.77,39.86,7585006,
000513.SZ,丽珠集团,2020-05-21,40.2,40.75,39.8,39.85,5264132,
000513.SZ,丽珠集团,2020-05-22,40.06,40.36,38.71,38.85,7013952,
000513.SZ,丽珠集团,2020-05-25,39,39.57,38.38,39.17,5573036,
000513.SZ,丽珠集团,2020-05-26,39.5,39.8,39.32,39.7,4995895,
000513.SZ,丽珠集团,2020-05-27,39.85,40.42,38.7,38.76,5766565,
000513.SZ,丽珠集团,2020-05-28,38.76,38.99,37.87,38.48,6290943,
000513.SZ,丽珠集团,2020-05-29,38.63,40.27,38.26,39.83,8265158,
000513.SZ,丽珠集团,2020-06-01,40.15,41.1,40,40.9,7491740,
000513.SZ,丽珠集团,2020-06-02,41.27,41.36,40.17,40.53,6406695,
000513.SZ,丽珠集团,2020-06-03,40.32,41.1,40.1,40.27,7374669,
000513.SZ,丽珠集团,2020-06-04,39.1,39.65,38.91,39.54,6553707,
000513.SZ,丽珠集团,2020-06-05,39.54,41.13,39.46,40.46,9978023,
000513.SZ,丽珠集团,2020-06-08,40.78,41.38,40.5,40.82,7103074,
000513.SZ,丽珠集团,2020-06-09,40.85,44.44,40.85,43.85,22873250,
000513.SZ,丽珠集团,2020-06-10,44.01,44.92,43.9,44.2,14910579,
000513.SZ,丽珠集团,2020-06-11,44.18,44.67,43.61,44,8747450,
000513.SZ,丽珠集团,2020-06-12,43.13,44.6,43.13,44.39,11525266,
000513.SZ,丽珠集团,2020-06-15,45,46.49,44.4,44.68,12583092,
000513.SZ,丽珠集团,2020-06-16,45.5,47.2,45.27,46.81,15625573,
000513.SZ,丽珠集团,2020-06-17,46.8,48.14,46.65,47.12,14107329,
000513.SZ,丽珠集团,2020-06-18,46.93,47.45,45.55,46.21,10803173,
000513.SZ,丽珠集团,2020-06-19,46.37,47.18,46.11,46.9,8331115,
000513.SZ,丽珠集团,2020-06-22,46.75,47.3,46,46.2,6759568,
000513.SZ,丽珠集团,2020-06-23,46.51,47.75,46.25,47.37,8608307,
000513.SZ,丽珠集团,2020-06-24,47.02,47.94,46.44,47.18,6863155,
000513.SZ,丽珠集团,2020-06-29,46.9,49.97,46.76,49.1,12324877,
000513.SZ,丽珠集团,2020-06-30,49.1,50.31,47.66,48.01,14200528,
000513.SZ,丽珠集团,2020-07-01,48.57,48.57,46.46,46.97,13441124,
000513.SZ,丽珠集团,2020-07-02,47,47.5,46.09,46.68,11717188,
000513.SZ,丽珠集团,2020-07-03,46.6,48.05,46.21,47.4,13299323,
000513.SZ,丽珠集团,2020-07-06,47.09,48.3,46.68,47.3,17447172,
000513.SZ,丽珠集团,2020-07-07,47.3,49.15,46.8,48.73,13409208,
000513.SZ,丽珠集团,2020-07-08,48.72,48.99,47.32,48.15,13939446,
000513.SZ,丽珠集团,2020-07-09,47.9,48.89,47.4,48.89,16527846,
000513.SZ,丽珠集团,2020-07-10,48.5,50.19,48.2,48.55,16875701,
000513.SZ,丽珠集团,2020-07-13,50.51,52.2,50.22,51.61,18283970,
000513.SZ,丽珠集团,2020-07-14,51.62,51.74,49.1,50.14,16492686,
000513.SZ,丽珠集团,2020-07-15,51.95,53.48,50.56,52.4,22692124,
000513.SZ,丽珠集团,2020-07-16,52.8,53.48,48.4,48.9,20278296,
000513.SZ,丽珠集团,2020-07-17,48.96,51.08,48.88,50.31,12503172,
000513.SZ,丽珠集团,2020-07-20,51.2,51.52,48.21,49.34,14827256,
000513.SZ,丽珠集团,2020-07-21,49.7,50.95,48.9,50.76,11184584,
000513.SZ,丽珠集团,2020-07-22,50.3,55.76,50.08,54.74,22482309,
000513.SZ,丽珠集团,2020-07-23,54.23,55.6,53.61,55.3,14059948,
000513.SZ,丽珠集团,2020-07-24,54.52,54.92,51.08,51.23,15704530,
000513.SZ,丽珠集团,2020-07-27,52.01,54.68,52.01,54,15001105,
000513.SZ,丽珠集团,2020-07-28,54,54.58,52.53,53.41,13072244,
000513.SZ,丽珠集团,2020-07-29,53.4,55.14,52.99,54.77,16435806,
000513.SZ,丽珠集团,2020-07-30,55.2,56.88,53.88,54.9,17547321,
000513.SZ,丽珠集团,2020-07-31,54.2,55.09,53.5,54.46,13230215,
000513.SZ,丽珠集团,2020-08-03,54.97,56.86,54.02,56.12,13337245,
000513.SZ,丽珠集团,2020-08-04,56.44,58.16,55.76,56.7,13999615,
000513.SZ,丽珠集团,2020-08-05,55.75,60.66,55.75,60.34,20208981,
000513.SZ,丽珠集团,2020-08-06,60.2,62.2,58.1,58.91,16898177,
000513.SZ,丽珠集团,2020-08-07,58.15,59.51,56.3,58.04,14997741,
000513.SZ,丽珠集团,2020-08-10,58.5,58.5,54.7,56.55,17509930,
000513.SZ,丽珠集团,2020-08-11,56.52,56.99,53.94,54.11,13208984,
000513.SZ,丽珠集团,2020-08-12,54.2,54.6,50.7,52.7,16099124,
000513.SZ,丽珠集团,2020-08-13,52.68,52.9,51,51.7,10000686,
000513.SZ,丽珠集团,2020-08-14,51.55,52.47,50.8,52.15,10195877,
000513.SZ,丽珠集团,2020-08-17,52.28,53.37,51.86,53.3,9295152,
000513.SZ,丽珠集团,2020-08-18,53.23,54.25,53.06,53.41,7443989,
000513.SZ,丽珠集团,2020-08-19,53.6,53.8,51.69,51.69,8993519,
000513.SZ,丽珠集团,2020-08-20,51.69,52.45,50.85,51.26,4872016,
000513.SZ,丽珠集团,2020-08-21,51.72,52.3,50.4,50.62,6538955,
000513.SZ,丽珠集团,2020-08-24,51.02,52,50.51,52,5501935,
000513.SZ,丽珠集团,2020-08-25,52.49,52.76,51.46,52.7,7807291,
000513.SZ,丽珠集团,2020-08-26,52.49,53.22,50.44,50.66,13812760,
000513.SZ,丽珠集团,2020-08-27,51,51.88,50.56,51.48,7057222,
000513.SZ,丽珠集团,2020-08-28,51.59,54.32,51.01,54.32,12565781,
000513.SZ,丽珠集团,2020-08-31,54.99,55.12,53.41,53.5,11893496,
000513.SZ,丽珠集团,2020-09-01,54,54.39,52.4,52.84,9268586,
000513.SZ,丽珠集团,2020-09-02,52.72,52.95,50.95,51.46,12859924,
000513.SZ,丽珠集团,2020-09-03,51.6,52.08,50.57,50.97,9796829,
000513.SZ,丽珠集团,2020-09-04,50.11,50.27,49.28,49.95,7693712,
000513.SZ,丽珠集团,2020-09-07,49.96,49.97,47,47.16,11382801,
000513.SZ,丽珠集团,2020-09-08,47.66,48.64,47.08,48.21,8767052,
000513.SZ,丽珠集团,2020-09-09,47.55,47.58,45.79,46.8,7673334,
000513.SZ,丽珠集团,2020-09-10,47.33,48.16,46,46.35,5772102,
000513.SZ,丽珠集团,2020-09-11,46.35,47.31,46.22,47.11,4058676,
000513.SZ,丽珠集团,2020-09-14,47.33,48.16,46.6,47.45,6533485,
000513.SZ,丽珠集团,2020-09-15,47.19,48.15,47.08,48.15,5748389,
000513.SZ,丽珠集团,2020-09-16,48.19,48.47,47.31,47.55,3352405,
000513.SZ,丽珠集团,2020-09-17,47.78,47.96,46.39,47.39,4215138,
000513.SZ,丽珠集团,2020-09-18,47.13,48.36,46.73,48.36,5537277,
000513.SZ,丽珠集团,2020-09-21,48.25,48.34,47.2,47.22,6912310,
000513.SZ,丽珠集团,2020-09-22,47.1,49.15,46.85,47.63,8710661,
000513.SZ,丽珠集团,2020-09-23,47.94,49.34,47.3,49.05,9767293,
000513.SZ,丽珠集团,2020-09-24,48.87,49.38,48.04,48.18,6370733,
000513.SZ,丽珠集团,2020-09-25,48.18,49.3,47.88,49.21,8114324,
000513.SZ,丽珠集团,2020-09-28,49.03,49.09,47.01,47.58,9781768,
000513.SZ,丽珠集团,2020-09-29,47.55,48.77,47.03,48.3,7060124,
000513.SZ,丽珠集团,2020-09-30,48.5,49.6,48.26,49.21,9035437,
000513.SZ,丽珠集团,2020-10-09,49.5,50.09,49.25,49.6,6420394,
