代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000504.SZ,南华生物,2019-06-25,11.69,11.69,11.11,11.2,1454500,
000504.SZ,南华生物,2019-06-26,11.2,11.3,10.75,11.18,759300,
000504.SZ,南华生物,2019-06-27,11.05,11.18,10.88,11.08,797046,
000504.SZ,南华生物,2019-06-28,11.09,11.54,11.08,11.29,960364,
000504.SZ,南华生物,2019-07-01,11.16,11.75,11.15,11.55,1009648,
000504.SZ,南华生物,2019-07-02,11.75,11.75,11.45,11.55,390738,
000504.SZ,南华生物,2019-07-03,11.75,11.75,11.21,11.4,504472,
000504.SZ,南华生物,2019-07-04,11.33,11.46,11.22,11.35,218741,
000504.SZ,南华生物,2019-07-05,11.3,11.5,11.23,11.32,211960,
000504.SZ,南华生物,2019-07-08,11.26,11.29,11,11.09,221854,
000504.SZ,南华生物,2019-07-09,11.1,11.1,10.8,11,385064,
000504.SZ,南华生物,2019-07-10,11,11.19,10.87,11,257300,
000504.SZ,南华生物,2019-07-11,11.05,11.22,10.95,11.08,238300,
000504.SZ,南华生物,2019-07-12,11,11.14,10.9,11.02,398500,
000504.SZ,南华生物,2019-07-15,11.19,11.19,10.77,10.87,316400,
000504.SZ,南华生物,2019-07-16,10.78,10.87,10.33,10.55,1259315,
000504.SZ,南华生物,2019-07-17,10.39,10.65,10.18,10.26,832771,
000504.SZ,南华生物,2019-07-18,10.21,10.32,9.75,9.75,1414900,
000504.SZ,南华生物,2019-07-19,9.5,9.75,9.26,9.5,2149841,
000504.SZ,南华生物,2019-07-22,9.29,9.29,9.03,9.03,948400,
000504.SZ,南华生物,2019-07-23,8.7,9.07,8.66,9.05,1214000,
000504.SZ,南华生物,2019-07-24,9.03,9.08,8.9,9.06,534251,
000504.SZ,南华生物,2019-07-25,8.94,8.99,8.79,8.97,704478,
000504.SZ,南华生物,2019-07-26,8.9,9.22,8.83,9.03,550400,
000504.SZ,南华生物,2019-07-29,9.01,9.05,8.95,9.03,227400,
000504.SZ,南华生物,2019-07-30,8.86,9.02,8.86,9,257500,
000504.SZ,南华生物,2019-07-31,8.95,9.02,8.75,8.94,516000,
000504.SZ,南华生物,2019-08-01,8.8,8.88,8.71,8.71,310900,
000504.SZ,南华生物,2019-08-02,8.58,8.58,8.27,8.27,1135100,
000504.SZ,南华生物,2019-08-05,8.08,8.26,7.86,7.95,1227630,
000504.SZ,南华生物,2019-08-06,7.55,7.84,7.55,7.55,1348812,
000504.SZ,南华生物,2019-08-07,7.5,7.83,7.3,7.59,898612,
000504.SZ,南华生物,2019-08-08,7.58,7.67,7.48,7.58,455479,
000504.SZ,南华生物,2019-08-09,7.58,7.59,7.33,7.44,386772,
000504.SZ,南华生物,2019-08-12,7.45,7.52,7.33,7.43,304050,
000504.SZ,南华生物,2019-08-13,7.35,7.45,7.3,7.45,259500,
000504.SZ,南华生物,2019-08-14,7.45,7.54,7.4,7.52,260403,
000504.SZ,南华生物,2019-08-15,7.3,7.47,7.19,7.47,470054,
000504.SZ,南华生物,2019-08-16,7.32,7.47,7.32,7.43,286254,
000504.SZ,南华生物,2019-08-19,7.4,7.72,7.37,7.56,425300,
000504.SZ,南华生物,2019-08-20,7.56,7.65,7.51,7.65,506201,
000504.SZ,南华生物,2019-08-21,7.56,7.64,7.51,7.52,357821,
000504.SZ,南华生物,2019-08-22,7.56,7.58,7.42,7.52,319272,
000504.SZ,南华生物,2019-08-23,7.54,7.9,7.54,7.9,841199,
000504.SZ,南华生物,2019-08-26,8.06,8.3,8.06,8.3,1224671,
000504.SZ,南华生物,2019-08-27,8.5,8.72,8.45,8.72,670990,
000504.SZ,南华生物,2019-08-28,9.16,9.16,9.16,9.16,79100,
000504.SZ,南华生物,2019-08-29,9.62,9.62,8.71,9.35,3154492,
000504.SZ,南华生物,2019-08-30,9.19,9.19,8.88,9.01,1474800,
000504.SZ,南华生物,2019-09-02,9.13,9.18,8.56,8.93,1831463,
000504.SZ,南华生物,2019-09-03,8.67,8.81,8.62,8.7,555106,
000504.SZ,南华生物,2019-09-04,8.7,9.11,8.7,9.04,1358763,
000504.SZ,南华生物,2019-09-05,9.06,9.26,9.01,9.04,887623,
000504.SZ,南华生物,2019-09-06,9,9.04,8.77,8.96,541504,
000504.SZ,南华生物,2019-09-09,8.86,9,8.85,8.95,304331,
000504.SZ,南华生物,2019-09-10,9,9.1,8.86,8.93,460541,
000504.SZ,南华生物,2019-09-11,8.85,9.38,8.85,9.38,1802502,
000504.SZ,南华生物,2019-09-12,9.52,9.85,9.22,9.31,1582801,
000504.SZ,南华生物,2019-09-16,9.39,9.39,9.05,9.06,1085900,
000504.SZ,南华生物,2019-09-17,9.06,9.37,8.97,9.34,683200,
000504.SZ,南华生物,2019-09-18,9.33,9.33,9.06,9.19,487030,
000504.SZ,南华生物,2019-09-19,9.11,9.18,8.85,8.95,1143000,
000504.SZ,南华生物,2019-09-20,8.91,9,8.82,8.89,242800,
000504.SZ,南华生物,2019-09-23,8.82,8.88,8.61,8.66,534446,
000504.SZ,南华生物,2019-09-24,8.61,8.82,8.56,8.74,383830,
000504.SZ,南华生物,2019-09-25,8.66,9.18,8.66,9,882000,
000504.SZ,南华生物,2019-09-26,8.8,8.98,8.65,8.76,458500,
000504.SZ,南华生物,2019-09-27,8.68,8.78,8.65,8.72,239090,
000504.SZ,南华生物,2019-09-30,8.72,9.16,8.66,8.86,700900,
000504.SZ,南华生物,2019-10-08,8.85,9.07,8.76,8.86,404208,
000504.SZ,南华生物,2019-10-09,8.86,8.86,8.66,8.86,251506,
000504.SZ,南华生物,2019-10-10,8.74,8.86,8.74,8.8,154000,
000504.SZ,南华生物,2019-10-11,8.74,8.85,8.73,8.79,199890,
000504.SZ,南华生物,2019-10-14,8.8,8.89,8.74,8.74,366102,
000504.SZ,南华生物,2019-10-15,8.83,9.18,8.8,9,1382300,
000504.SZ,南华生物,2019-10-16,9.01,9.05,8.73,8.81,618100,
000504.SZ,南华生物,2019-10-17,8.72,8.87,8.62,8.65,355100,
000504.SZ,南华生物,2019-10-18,8.65,8.77,8.65,8.74,152601,
000504.SZ,南华生物,2019-10-21,8.74,8.83,8.6,8.79,274592,
000504.SZ,南华生物,2019-10-22,8.79,8.85,8.72,8.75,125000,
000504.SZ,南华生物,2019-10-23,8.75,9.12,8.75,8.97,920500,
000504.SZ,南华生物,2019-10-24,8.97,9.2,8.85,8.97,352500,
000504.SZ,南华生物,2019-10-25,8.95,9.06,8.8,8.89,341300,
000504.SZ,南华生物,2019-10-28,8.77,8.92,8.77,8.86,738504,
000504.SZ,南华生物,2019-10-29,8.86,9.3,8.82,9.3,2154760,
000504.SZ,南华生物,2019-10-30,9.37,9.76,9.32,9.52,2591746,
000504.SZ,南华生物,2019-10-31,9.47,9.9,9.28,9.4,1611250,
000504.SZ,南华生物,2019-11-01,9.2,9.39,9.12,9.15,506700,
000504.SZ,南华生物,2019-11-04,9.1,9.14,8.69,8.69,1733800,
000504.SZ,南华生物,2019-11-05,8.55,8.56,8.26,8.26,1213600,
000504.SZ,南华生物,2019-11-06,8.02,8.28,8.02,8.18,578304,
000504.SZ,南华生物,2019-11-07,8.05,8.19,8.03,8.17,345100,
000504.SZ,南华生物,2019-11-08,8.17,8.25,8.07,8.15,204849,
000504.SZ,南华生物,2019-11-11,8.11,8.25,7.9,7.98,367000,
000504.SZ,南华生物,2019-11-12,7.9,8.15,7.9,8.07,327601,
000504.SZ,南华生物,2019-11-13,8.01,8.12,8,8.06,174551,
000504.SZ,南华生物,2019-11-14,8,8.1,7.81,7.95,614440,
000504.SZ,南华生物,2019-11-15,7.96,8.01,7.72,7.86,273346,
000504.SZ,南华生物,2019-11-18,7.75,8.09,7.72,7.93,486500,
000504.SZ,南华生物,2019-11-19,7.93,8.18,7.86,7.99,336100,
000504.SZ,南华生物,2019-11-20,7.99,7.99,7.83,7.92,91400,
000504.SZ,南华生物,2019-11-21,7.84,7.94,7.84,7.92,144400,
000504.SZ,南华生物,2019-11-22,7.87,8.32,7.87,8.32,912600,
000504.SZ,南华生物,2019-11-25,8.38,8.44,8.09,8.25,624600,
000504.SZ,南华生物,2019-11-26,8.06,8.3,8.06,8.24,226200,
000504.SZ,南华生物,2019-11-27,8.24,8.65,8.09,8.62,1404796,
000504.SZ,南华生物,2019-11-28,8.81,8.81,8.33,8.47,649642,
000504.SZ,南华生物,2019-11-29,8.42,8.52,8.26,8.34,302636,
000504.SZ,南华生物,2019-12-02,8.22,8.28,8.07,8.19,412000,
000504.SZ,南华生物,2019-12-03,8.11,8.48,8.11,8.36,256001,
000504.SZ,南华生物,2019-12-04,8.4,8.55,8.23,8.51,456780,
000504.SZ,南华生物,2019-12-05,8.51,8.71,8.37,8.71,406740,
000504.SZ,南华生物,2019-12-06,8.72,8.77,8.6,8.72,178400,
000504.SZ,南华生物,2019-12-09,8.72,9.13,8.64,8.88,746200,
000504.SZ,南华生物,2019-12-10,8.88,8.95,8.71,8.91,324981,
000504.SZ,南华生物,2019-12-11,8.91,8.91,8.8,8.83,462200,
000504.SZ,南华生物,2019-12-12,8.68,8.75,8.39,8.39,1515360,
000504.SZ,南华生物,2019-12-13,8.41,8.49,8.26,8.41,247200,
000504.SZ,南华生物,2019-12-16,8.5,8.5,8.28,8.39,460965,
000504.SZ,南华生物,2019-12-17,8.31,8.47,8.31,8.45,347362,
000504.SZ,南华生物,2019-12-18,8.45,8.57,8.3,8.41,964961,
000504.SZ,南华生物,2019-12-19,8.41,8.43,8.32,8.38,584490,
000504.SZ,南华生物,2019-12-20,8.42,8.42,8.35,8.38,372960,
000504.SZ,南华生物,2019-12-23,8.4,8.8,8.4,8.52,1738676,
000504.SZ,南华生物,2019-12-24,8.51,8.51,8.21,8.38,1260100,
000504.SZ,南华生物,2019-12-25,8.39,8.45,8.2,8.26,913400,
000504.SZ,南华生物,2019-12-26,8.35,8.5,8.28,8.31,1192700,
000504.SZ,南华生物,2019-12-27,8.29,8.36,8.24,8.26,730924,
000504.SZ,南华生物,2019-12-30,8.25,8.26,7.9,8.02,1070503,
000504.SZ,南华生物,2019-12-31,8,8.09,7.95,8.08,420981,
000504.SZ,南华生物,2020-01-02,8.08,8.24,8.03,8.1,587880,
000504.SZ,南华生物,2020-01-03,8.11,8.15,8.01,8.05,967500,
000504.SZ,南华生物,2020-01-06,8.03,8.14,7.98,8.03,1167100,
000504.SZ,南华生物,2020-01-07,8.03,8.05,7.97,8.01,1009050,
000504.SZ,南华生物,2020-01-08,8,8.03,7.8,7.86,1228644,
000504.SZ,南华生物,2020-01-09,7.83,7.98,7.83,7.94,496040,
000504.SZ,南华生物,2020-01-10,7.99,8.06,7.91,7.98,723489,
000504.SZ,南华生物,2020-01-13,8,8,7.81,7.93,443000,
000504.SZ,南华生物,2020-01-14,7.95,8.08,7.85,8.01,796200,
000504.SZ,南华生物,2020-01-15,8.01,8.08,7.96,8.08,491001,
000504.SZ,南华生物,2020-01-16,8.08,8.11,8,8.02,577917,
000504.SZ,南华生物,2020-01-17,8.03,8.06,7.91,7.93,554010,
000504.SZ,南华生物,2020-01-20,7.93,7.98,7.89,7.9,601100,
000504.SZ,南华生物,2020-01-21,7.95,8.05,7.93,8.02,806400,
000504.SZ,南华生物,2020-01-22,8.25,8.25,7.82,7.92,3428701,
000504.SZ,南华生物,2020-01-23,7.91,7.91,7.52,7.53,2041500,
000504.SZ,南华生物,2020-02-03,7.15,7.15,7.15,7.15,183500,
000504.SZ,南华生物,2020-02-04,6.79,6.97,6.79,6.89,2823526,
000504.SZ,南华生物,2020-02-05,6.9,7.23,6.66,7.23,2215242,
000504.SZ,南华生物,2020-02-06,7.27,7.59,7.27,7.59,2094401,
000504.SZ,南华生物,2020-02-07,7.87,7.87,7.46,7.52,2820955,
000504.SZ,南华生物,2020-02-10,7.37,7.74,7.14,7.55,1272923,
000504.SZ,南华生物,2020-02-11,7.52,7.64,7.35,7.36,883730,
000504.SZ,南华生物,2020-02-12,7.26,7.51,7.26,7.38,930000,
000504.SZ,南华生物,2020-02-13,7.35,7.44,7.24,7.25,867500,
000504.SZ,南华生物,2020-02-14,7.43,7.61,7.29,7.61,3428436,
000504.SZ,南华生物,2020-02-17,7.58,7.74,7.4,7.69,2888536,
000504.SZ,南华生物,2020-02-18,7.62,8.07,7.56,8.04,2583444,
000504.SZ,南华生物,2020-02-19,8.05,8.06,7.67,7.71,2653846,
000504.SZ,南华生物,2020-02-20,7.72,7.72,7.53,7.65,1695379,
000504.SZ,南华生物,2020-02-21,7.65,7.72,7.53,7.58,2038746,
000504.SZ,南华生物,2020-02-24,7.58,7.64,7.49,7.52,1834301,
000504.SZ,南华生物,2020-02-25,7.38,7.42,7.18,7.35,1797175,
000504.SZ,南华生物,2020-02-26,7.39,7.42,7.22,7.25,1862251,
000504.SZ,南华生物,2020-02-27,7.28,7.4,7.21,7.24,1599600,
000504.SZ,南华生物,2020-02-28,7.18,7.28,7.03,7.11,1171969,
000504.SZ,南华生物,2020-03-02,7.17,7.33,7.08,7.26,1449700,
000504.SZ,南华生物,2020-03-03,7.27,7.36,7.21,7.29,1300122,
000504.SZ,南华生物,2020-03-04,7.31,7.37,7.23,7.36,1025000,
000504.SZ,南华生物,2020-03-05,7.45,7.6,7.37,7.6,1664523,
000504.SZ,南华生物,2020-03-06,7.59,7.72,7.46,7.57,1729398,
000504.SZ,南华生物,2020-03-09,7.55,7.6,7.19,7.27,1828430,
000504.SZ,南华生物,2020-03-10,7.04,7.36,7.01,7.29,1296832,
000504.SZ,南华生物,2020-03-11,7.32,7.39,7.19,7.19,1094400,
000504.SZ,南华生物,2020-03-12,7.06,7.2,7.06,7.13,885106,
000504.SZ,南华生物,2020-03-13,6.81,7.49,6.81,7.49,970310,
000504.SZ,南华生物,2020-03-16,7.46,7.54,7.18,7.22,1649306,
000504.SZ,南华生物,2020-03-17,7.09,7.24,6.91,7.06,986000,
000504.SZ,南华生物,2020-03-18,7.07,7.15,6.91,6.92,803200,
000504.SZ,南华生物,2020-03-19,6.92,6.95,6.75,6.81,863500,
000504.SZ,南华生物,2020-03-20,6.82,6.89,6.77,6.88,761717,
000504.SZ,南华生物,2020-03-23,6.78,7.17,6.74,6.82,847617,
000504.SZ,南华生物,2020-03-24,6.99,7.04,6.8,6.96,741400,
000504.SZ,南华生物,2020-03-25,6.96,7.07,6.96,7.04,678330,
000504.SZ,南华生物,2020-03-26,7.03,7.06,6.96,7.05,582467,
000504.SZ,南华生物,2020-03-27,7.09,7.09,7,7.07,590600,
000504.SZ,南华生物,2020-03-30,7,7.03,6.92,7.02,617268,
000504.SZ,南华生物,2020-03-31,7.08,7.08,6.95,7.01,429000,
000504.SZ,南华生物,2020-04-01,6.98,7,6.9,6.93,562590,
000504.SZ,南华生物,2020-04-02,6.91,6.96,6.84,6.92,547418,
000504.SZ,南华生物,2020-04-03,6.92,6.95,6.86,6.9,314318,
000504.SZ,南华生物,2020-04-07,6.93,7,6.93,6.98,814900,
000504.SZ,南华生物,2020-04-08,6.98,6.98,6.89,6.98,716200,
000504.SZ,南华生物,2020-04-09,7.05,7.08,6.98,7.04,820300,
000504.SZ,南华生物,2020-04-10,7.04,7.39,6.99,7.19,2114776,
000504.SZ,南华生物,2020-04-13,7.1,7.23,7.06,7.12,882100,
000504.SZ,南华生物,2020-04-14,7.1,7.18,7.08,7.15,822600,
000504.SZ,南华生物,2020-04-15,7.18,7.35,7.12,7.15,1328300,
000504.SZ,南华生物,2020-04-16,7.15,7.31,7.04,7.26,1229900,
000504.SZ,南华生物,2020-04-17,7.3,7.3,7.16,7.17,713451,
000504.SZ,南华生物,2020-04-20,7.17,7.24,7.14,7.2,394600,
000504.SZ,南华生物,2020-04-21,7.2,7.55,7.15,7.5,2457602,
000504.SZ,南华生物,2020-04-22,7.42,7.48,7.24,7.29,1528015,
000504.SZ,南华生物,2020-04-23,7.3,7.35,7.16,7.16,924900,
000504.SZ,南华生物,2020-04-24,7.16,7.26,7.15,7.2,722980,
000504.SZ,南华生物,2020-04-27,7.48,7.56,7.34,7.37,3501018,
000504.SZ,南华生物,2020-04-28,7.29,7.33,7,7.08,2625053,
000504.SZ,南华生物,2020-04-29,7.07,7.14,6.9,7.11,743161,
000504.SZ,南华生物,2020-04-30,7.1,7.24,7.06,7.17,1197411,
000504.SZ,南华生物,2020-05-06,7.04,7.17,6.98,7.17,896503,
000504.SZ,南华生物,2020-05-07,7.16,7.16,7,7.03,1533649,
000504.SZ,南华生物,2020-05-08,7.04,7.07,6.97,6.99,1124631,
000504.SZ,南华生物,2020-05-11,7,7.14,6.92,7.08,1207430,
000504.SZ,南华生物,2020-05-12,7.08,7.12,7.01,7.05,340220,
000504.SZ,南华生物,2020-05-13,7.06,7.1,7.01,7.04,516021,
000504.SZ,南华生物,2020-05-14,7,7.1,6.98,7,1022400,
000504.SZ,南华生物,2020-05-15,6.99,7.03,6.66,6.87,948020,
000504.SZ,南华生物,2020-05-18,6.85,7.21,6.71,7.21,2590060,
000504.SZ,南华生物,2020-05-19,7.55,7.55,7.1,7.15,2346200,
000504.SZ,南华生物,2020-05-20,7.09,7.17,7.05,7.12,415862,
000504.SZ,南华生物,2020-05-21,7.12,7.33,7.12,7.25,912229,
000504.SZ,南华生物,2020-05-22,7.19,7.49,7.1,7.34,1198950,
000504.SZ,南华生物,2020-05-25,7.34,7.48,7.31,7.42,790317,
000504.SZ,南华生物,2020-05-26,7.39,7.45,7.28,7.36,565901,
000504.SZ,南华生物,2020-05-27,7.42,7.42,7.27,7.37,423970,
000504.SZ,南华生物,2020-05-28,7.39,7.43,7.32,7.38,518100,
000504.SZ,南华生物,2020-05-29,7.39,7.49,7.35,7.42,984845,
000504.SZ,南华生物,2020-06-01,7.42,7.45,7.28,7.43,565016,
000504.SZ,南华生物,2020-06-02,7.44,7.58,7.44,7.52,778701,
000504.SZ,南华生物,2020-06-03,7.52,7.81,7.4,7.79,1540800,
000504.SZ,南华生物,2020-06-04,7.8,8.18,7.7,8.18,2181196,
000504.SZ,南华生物,2020-06-05,8.26,8.59,8.2,8.59,1639400,
000504.SZ,南华生物,2020-06-08,8.94,9.02,8.66,9.02,1898781,
000504.SZ,南华生物,2020-06-09,9.37,9.47,9.12,9.47,725820,
000504.SZ,南华生物,2020-06-10,9.94,9.94,9.94,9.94,312801,
000504.SZ,南华生物,2020-06-11,9.94,9.94,9.94,9.94,--,
000504.SZ,南华生物,2020-06-12,9.44,9.85,9.44,9.44,3347090,
000504.SZ,南华生物,2020-06-15,8.97,8.97,8.97,8.97,602500,
000504.SZ,南华生物,2020-06-16,8.52,9.42,8.52,9.42,5001583,
000504.SZ,南华生物,2020-06-17,9.03,9.83,9.03,9.65,2816612,
000504.SZ,南华生物,2020-06-18,9.77,10.13,9.6,10.13,2910420,
000504.SZ,南华生物,2020-06-19,10.5,10.64,10.3,10.64,1240161,
000504.SZ,南华生物,2020-06-22,11.08,11.17,10.68,11.17,4657854,
000504.SZ,南华生物,2020-06-23,11.36,11.73,11.36,11.73,3187851,
000504.SZ,南华生物,2020-06-24,12.31,12.32,12.22,12.32,1266111,
000504.SZ,南华生物,2020-06-29,12.94,12.94,12.94,12.94,372042,
000504.SZ,南华生物,2020-06-30,13.59,13.59,12.29,12.69,9124475,
000504.SZ,南华生物,2020-07-01,12.3,13.32,12.3,13.32,3338442,
000504.SZ,南华生物,2020-07-02,13.6,13.99,13.59,13.86,2023060,
000504.SZ,南华生物,2020-07-03,13.95,14.4,13.2,14.15,3715995,
000504.SZ,南华生物,2020-07-06,14.15,14.45,13.5,13.7,3609925,
000504.SZ,南华生物,2020-07-07,13.6,13.6,13.02,13.02,4960200,
000504.SZ,南华生物,2020-07-08,12.88,13.67,12.37,13.65,6421907,
000504.SZ,南华生物,2020-07-09,13.46,14.32,13.3,13.65,3631243,
000504.SZ,南华生物,2020-07-10,13.9,13.95,13.45,13.67,2302485,
000504.SZ,南华生物,2020-07-13,13.7,14.29,13.7,13.84,2368915,
000504.SZ,南华生物,2020-07-14,13.85,14.1,13.15,13.6,2245712,
000504.SZ,南华生物,2020-07-15,13.5,13.79,13,13.07,1754600,
000504.SZ,南华生物,2020-07-16,13,13.33,12.67,13.09,1793537,
000504.SZ,南华生物,2020-07-17,13.74,13.74,12.73,13.25,1450733,
000504.SZ,南华生物,2020-07-20,13.25,13.47,13,13.12,1099700,
000504.SZ,南华生物,2020-07-21,13.12,13.21,13,13.06,665500,
000504.SZ,南华生物,2020-07-22,13,13.05,12.77,12.87,1129400,
000504.SZ,南华生物,2020-07-23,12.73,12.97,12.69,12.75,643801,
000504.SZ,南华生物,2020-07-24,12.74,12.86,12.18,12.4,1114247,
000504.SZ,南华生物,2020-07-27,12.4,12.41,11.78,11.88,1801102,
000504.SZ,南华生物,2020-07-28,11.89,12.44,11.78,12.29,1718431,
000504.SZ,南华生物,2020-07-29,12.45,12.46,12.19,12.3,774800,
000504.SZ,南华生物,2020-07-30,12.3,12.49,12.15,12.18,934600,
000504.SZ,南华生物,2020-07-31,12.18,12.78,12.11,12.65,1393630,
000504.SZ,南华生物,2020-08-03,12.65,13.07,12.65,13,1631965,
000504.SZ,南华生物,2020-08-04,13,13.28,12.87,13.08,833518,
000504.SZ,南华生物,2020-08-05,13.37,13.37,12.85,13.11,984457,
000504.SZ,南华生物,2020-08-06,13.11,13.16,12.86,12.99,709173,
000504.SZ,南华生物,2020-08-07,12.9,13.03,12.86,12.89,1001001,
000504.SZ,南华生物,2020-08-10,12.89,13.02,12.7,12.84,916301,
000504.SZ,南华生物,2020-08-11,12.8,12.97,12.77,12.87,613600,
000504.SZ,南华生物,2020-08-12,12.87,12.97,12.75,12.91,1532600,
000504.SZ,南华生物,2020-08-13,12.97,13.56,12.87,13.56,1843459,
000504.SZ,南华生物,2020-08-14,14.24,14.24,13.91,14.24,2829758,
000504.SZ,南华生物,2020-08-17,14.95,14.95,14.86,14.95,1657660,
000504.SZ,南华生物,2020-08-18,15.5,15.5,14.25,14.39,4052631,
000504.SZ,南华生物,2020-08-19,14.25,14.95,14.25,14.65,1327601,
000504.SZ,南华生物,2020-08-20,14.66,15.38,14.33,14.72,2500459,
000504.SZ,南华生物,2020-08-21,14.58,15.25,14.3,14.55,1652100,
000504.SZ,南华生物,2020-08-24,14.55,14.76,13.82,13.94,1551300,
000504.SZ,南华生物,2020-08-25,13.94,13.94,13.26,13.46,1666245,
000504.SZ,南华生物,2020-08-26,13.46,13.59,13.15,13.25,952800,
000504.SZ,南华生物,2020-08-27,13.15,13.43,13.15,13.22,596300,
000504.SZ,南华生物,2020-08-28,13.19,13.88,13.13,13.85,1171045,
000504.SZ,南华生物,2020-08-31,13.53,13.99,13.53,13.55,897110,
000504.SZ,南华生物,2020-09-01,13.7,13.76,13.53,13.76,587490,
000504.SZ,南华生物,2020-09-02,13.77,14.13,13.74,14,980545,
000504.SZ,南华生物,2020-09-03,13.99,14.29,13.88,14.16,940956,
000504.SZ,南华生物,2020-09-04,14,14.26,13.8,14.18,714211,
000504.SZ,南华生物,2020-09-07,14.06,14.68,13.8,14.63,1655647,
000504.SZ,南华生物,2020-09-08,14.63,14.85,14.41,14.68,1067360,
000504.SZ,南华生物,2020-09-09,14.68,14.87,14.44,14.65,1116525,
000504.SZ,南华生物,2020-09-10,14.55,14.98,14.43,14.6,897228,
000504.SZ,南华生物,2020-09-11,14.62,14.77,14.5,14.63,463411,
000504.SZ,南华生物,2020-09-14,14.5,14.9,14.5,14.81,625201,
000504.SZ,南华生物,2020-09-15,14.81,15.05,14.77,14.94,869401,
000504.SZ,南华生物,2020-09-16,14.73,14.98,14.71,14.73,591800,
000504.SZ,南华生物,2020-09-17,14.73,14.88,14.2,14.53,505600,
000504.SZ,南华生物,2020-09-18,14.59,14.59,14.12,14.47,1513700,
000504.SZ,南华生物,2020-09-21,14.4,14.45,14.24,14.24,440595,
000504.SZ,南华生物,2020-09-22,14.2,14.3,13.98,14.17,314800,
000504.SZ,南华生物,2020-09-23,14.34,14.34,14.11,14.19,650880,
000504.SZ,南华生物,2020-09-24,14.1,14.18,13.83,13.87,476400,
000504.SZ,南华生物,2020-09-25,13.95,14.12,13.82,13.92,304021,
000504.SZ,南华生物,2020-09-28,13.98,14.22,13.79,13.85,466763,
000504.SZ,南华生物,2020-09-29,13.78,14.02,13.78,13.83,291501,
000504.SZ,南华生物,2020-09-30,13.72,14.4,13.72,14.19,712100,
000504.SZ,南华生物,2020-10-09,14.02,14.24,14.01,14.18,520202,
000504.SZ,南华生物,2020-10-12,14.18,14.45,14.18,14.28,498100,
000504.SZ,南华生物,2020-10-13,14.33,14.33,14.03,14.07,615010,
000504.SZ,南华生物,2020-10-14,14.02,14.16,13.9,14.02,299701,
000504.SZ,南华生物,2020-10-15,14.02,14.02,13.6,13.66,567026,
000504.SZ,南华生物,2020-10-16,13.56,13.85,13.48,13.77,129130,
000504.SZ,南华生物,2020-10-19,13.77,13.8,13.28,13.28,672730,
000504.SZ,南华生物,2020-10-20,13.3,13.44,13.05,13.14,555600,
000504.SZ,南华生物,2020-10-21,13.15,13.27,13.05,13.1,263800,
000504.SZ,南华生物,2020-10-22,13.01,13.1,12.45,12.45,1027400,
000504.SZ,南华生物,2020-10-23,12.43,12.61,12.15,12.44,527000,
000504.SZ,南华生物,2020-10-26,12.6,12.64,12.48,12.59,415300,
000504.SZ,南华生物,2020-10-27,12.48,12.65,12.48,12.49,229900,
000504.SZ,南华生物,2020-10-28,12.55,12.59,12.33,12.49,207500,
000504.SZ,南华生物,2020-10-29,12.4,12.6,12.33,12.45,265828,
000504.SZ,南华生物,2020-10-30,12.48,12.56,12.38,12.42,197041,
000504.SZ,南华生物,2020-11-02,12.26,12.45,12.2,12.2,414000,
000504.SZ,南华生物,2020-11-03,12.21,12.81,11.59,12.74,1231237,
000504.SZ,南华生物,2020-11-04,12.58,12.96,12.56,12.63,452900,
000504.SZ,南华生物,2020-11-05,12.98,13.26,12.65,13.16,1360502,
000504.SZ,南华生物,2020-11-06,13.16,13.3,12.9,13.22,727103,
000504.SZ,南华生物,2020-11-09,13.21,13.39,13.02,13.23,915300,
000504.SZ,南华生物,2020-11-10,13.11,13.2,12.7,12.8,472400,
000504.SZ,南华生物,2020-11-11,12.81,12.88,12.71,12.85,383600,
000504.SZ,南华生物,2020-11-12,12.83,12.83,12.4,12.47,399801,
000504.SZ,南华生物,2020-11-13,12.47,12.47,12.26,12.42,246801,
000504.SZ,南华生物,2020-11-16,12.6,12.6,12.43,12.44,324501,
000504.SZ,南华生物,2020-11-17,12.39,12.47,12.38,12.45,130200,
000504.SZ,南华生物,2020-11-18,12.45,12.5,12.37,12.44,136300,
000504.SZ,南华生物,2020-11-19,12.47,12.49,12.32,12.42,177600,
000504.SZ,南华生物,2020-11-20,12.42,12.47,12.3,12.36,249604,
000504.SZ,南华生物,2020-11-23,12.3,12.43,12.13,12.15,326936,
000504.SZ,南华生物,2020-11-24,12.14,12.27,11.93,12.11,362200,
000504.SZ,南华生物,2020-11-25,12.14,12.2,11.98,12.17,682882,
000504.SZ,南华生物,2020-11-26,12.17,12.2,12.03,12.07,372700,
000504.SZ,南华生物,2020-11-27,12.08,12.1,12.03,12.07,199101,
000504.SZ,南华生物,2020-11-30,12.04,12.2,11.7,12.1,623601,
000504.SZ,南华生物,2020-12-01,11.92,12.1,11.92,12.1,230441,
000504.SZ,南华生物,2020-12-02,12.1,12.13,11.86,11.91,235536,
000504.SZ,南华生物,2020-12-03,11.9,12.26,11.85,11.89,306000,
000504.SZ,南华生物,2020-12-04,11.76,12,11.42,11.98,846502,
000504.SZ,南华生物,2020-12-07,11.96,11.96,11.7,11.85,159672,
000504.SZ,南华生物,2020-12-08,11.85,11.85,11.5,11.73,373600,
