代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000505.SZ,京粮控股,2019-06-05,6.17,6.72,6.12,6.72,41987233,
000505.SZ,京粮控股,2019-06-06,6.68,6.76,6.28,6.44,28683200,
000505.SZ,京粮控股,2019-06-10,6.93,6.97,6.62,6.82,38933848,
000505.SZ,京粮控股,2019-06-11,7.48,7.5,7.48,7.5,17300499,
000505.SZ,京粮控股,2019-06-12,7.04,7.89,7,7.47,63953966,
000505.SZ,京粮控股,2019-06-13,7.38,7.4,7.09,7.14,36681700,
000505.SZ,京粮控股,2019-06-14,7.01,7.15,6.83,6.94,25840694,
000505.SZ,京粮控股,2019-06-17,6.93,7.28,6.82,7.17,27506654,
000505.SZ,京粮控股,2019-06-18,7.1,7.38,6.92,6.97,23785349,
000505.SZ,京粮控股,2019-06-19,6.97,7.15,6.92,6.99,22297351,
000505.SZ,京粮控股,2019-06-20,6.89,6.9,6.5,6.75,25845282,
000505.SZ,京粮控股,2019-06-21,6.73,6.86,6.66,6.78,18353683,
000505.SZ,京粮控股,2019-06-24,6.74,6.99,6.64,6.93,19641152,
000505.SZ,京粮控股,2019-06-25,6.86,6.9,6.66,6.74,14392500,
000505.SZ,京粮控股,2019-06-26,6.69,6.78,6.55,6.6,12787200,
000505.SZ,京粮控股,2019-06-27,6.6,6.7,6.56,6.66,9778700,
000505.SZ,京粮控股,2019-06-28,6.64,6.64,6.41,6.51,8881900,
000505.SZ,京粮控股,2019-07-01,6.58,6.64,6.53,6.62,10349584,
000505.SZ,京粮控股,2019-07-02,6.62,6.7,6.58,6.63,8526200,
000505.SZ,京粮控股,2019-07-03,6.6,6.96,6.55,6.8,21517769,
000505.SZ,京粮控股,2019-07-04,6.71,6.79,6.52,6.59,12222594,
000505.SZ,京粮控股,2019-07-05,6.58,6.75,6.55,6.7,8378295,
000505.SZ,京粮控股,2019-07-08,6.7,6.7,6.35,6.42,9429911,
000505.SZ,京粮控股,2019-07-09,6.4,6.49,6.25,6.46,7395401,
000505.SZ,京粮控股,2019-07-10,6.45,6.46,6.23,6.29,5901400,
000505.SZ,京粮控股,2019-07-11,6.33,6.38,6.19,6.21,5278100,
000505.SZ,京粮控股,2019-07-12,6.24,6.29,6.2,6.26,3730401,
000505.SZ,京粮控股,2019-07-15,6.26,6.26,6.26,6.26,--,
000505.SZ,京粮控股,2019-07-16,6.26,6.26,6.26,6.26,--,
000505.SZ,京粮控股,2019-07-17,6.26,6.26,6.26,6.26,--,
000505.SZ,京粮控股,2019-07-18,6.26,6.26,6.26,6.26,--,
000505.SZ,京粮控股,2019-07-19,6.26,6.26,6.26,6.26,--,
000505.SZ,京粮控股,2019-07-22,6.43,6.58,6.29,6.29,14403802,
000505.SZ,京粮控股,2019-07-23,6.3,6.48,6.28,6.38,7435257,
000505.SZ,京粮控股,2019-07-24,6.31,6.53,6.28,6.46,10264100,
000505.SZ,京粮控股,2019-07-25,6.42,6.98,6.36,6.7,17690673,
000505.SZ,京粮控股,2019-07-26,6.73,6.74,6.52,6.52,10881375,
000505.SZ,京粮控股,2019-07-29,6.54,6.65,6.43,6.58,9707700,
000505.SZ,京粮控股,2019-07-30,6.48,6.57,6.43,6.49,7236962,
000505.SZ,京粮控股,2019-07-31,6.46,6.47,6.31,6.34,6378577,
000505.SZ,京粮控股,2019-08-01,6.26,6.37,6.26,6.28,4210100,
000505.SZ,京粮控股,2019-08-02,6.1,6.38,6.04,6.29,6236771,
000505.SZ,京粮控股,2019-08-05,6.29,6.35,6.19,6.23,5076057,
000505.SZ,京粮控股,2019-08-06,6.18,6.18,5.7,5.84,10202532,
000505.SZ,京粮控股,2019-08-07,5.84,5.96,5.83,5.86,4308686,
000505.SZ,京粮控股,2019-08-08,5.87,5.89,5.73,5.8,5183800,
000505.SZ,京粮控股,2019-08-09,5.88,5.89,5.58,5.65,5016204,
000505.SZ,京粮控股,2019-08-12,5.77,6.05,5.72,5.95,11449499,
000505.SZ,京粮控股,2019-08-13,5.94,6.03,5.85,6,9760010,
000505.SZ,京粮控股,2019-08-14,6,6,5.83,5.84,8721909,
000505.SZ,京粮控股,2019-08-15,5.67,6.08,5.62,5.98,10599300,
000505.SZ,京粮控股,2019-08-16,5.92,5.97,5.86,5.89,7115900,
000505.SZ,京粮控股,2019-08-19,5.9,6.03,5.86,5.99,7904300,
000505.SZ,京粮控股,2019-08-20,6,6.15,5.98,6.13,10829400,
000505.SZ,京粮控股,2019-08-21,6.16,6.16,5.99,6.01,6983600,
000505.SZ,京粮控股,2019-08-22,6.05,6.05,5.95,5.98,5227669,
000505.SZ,京粮控股,2019-08-23,5.97,5.99,5.91,5.91,5049342,
000505.SZ,京粮控股,2019-08-26,5.79,5.9,5.78,5.82,4352291,
000505.SZ,京粮控股,2019-08-27,5.88,6.05,5.84,6,9194291,
000505.SZ,京粮控股,2019-08-28,5.96,6.1,5.9,6,9973800,
000505.SZ,京粮控股,2019-08-29,5.99,6.03,5.92,5.93,4992577,
000505.SZ,京粮控股,2019-08-30,5.96,5.99,5.84,5.86,6981610,
000505.SZ,京粮控股,2019-09-02,5.86,6.01,5.86,6,7729916,
000505.SZ,京粮控股,2019-09-03,6.11,6.12,5.97,6.01,9093193,
000505.SZ,京粮控股,2019-09-04,5.98,6,5.93,6,7110900,
000505.SZ,京粮控股,2019-09-05,6.05,6.1,5.99,6.01,11129489,
000505.SZ,京粮控股,2019-09-06,6.01,6.08,5.97,6.05,9612084,
000505.SZ,京粮控股,2019-09-09,6.07,6.11,6.02,6.09,11123194,
000505.SZ,京粮控股,2019-09-10,6.1,6.22,6.06,6.14,12803174,
000505.SZ,京粮控股,2019-09-11,6.14,6.15,6.06,6.06,8322100,
000505.SZ,京粮控股,2019-09-12,6.07,6.12,6.01,6.09,7918129,
000505.SZ,京粮控股,2019-09-16,6.1,6.1,6.03,6.08,6610529,
000505.SZ,京粮控股,2019-09-17,6.06,6.06,5.84,5.87,8474001,
000505.SZ,京粮控股,2019-09-18,5.87,5.9,5.83,5.83,4643700,
000505.SZ,京粮控股,2019-09-19,5.84,5.88,5.75,5.84,4608569,
000505.SZ,京粮控股,2019-09-20,5.84,5.86,5.79,5.81,4210800,
000505.SZ,京粮控股,2019-09-23,5.82,5.82,5.68,5.72,4062620,
000505.SZ,京粮控股,2019-09-24,5.74,5.76,5.71,5.71,3237300,
000505.SZ,京粮控股,2019-09-25,5.68,5.7,5.59,5.61,4444802,
000505.SZ,京粮控股,2019-09-26,5.63,5.65,5.48,5.49,4698104,
000505.SZ,京粮控股,2019-09-27,5.53,5.58,5.51,5.52,2375310,
000505.SZ,京粮控股,2019-09-30,5.52,5.55,5.44,5.44,2715300,
000505.SZ,京粮控股,2019-10-08,5.46,5.5,5.43,5.46,2458701,
000505.SZ,京粮控股,2019-10-09,5.47,5.55,5.43,5.55,2619273,
000505.SZ,京粮控股,2019-10-10,5.55,5.59,5.54,5.57,2529100,
000505.SZ,京粮控股,2019-10-11,5.57,5.63,5.53,5.6,2542127,
000505.SZ,京粮控股,2019-10-14,5.67,5.71,5.63,5.64,3817201,
000505.SZ,京粮控股,2019-10-15,5.68,5.68,5.55,5.59,3137900,
000505.SZ,京粮控股,2019-10-16,5.59,5.61,5.5,5.51,3049000,
000505.SZ,京粮控股,2019-10-17,5.52,5.8,5.52,5.67,9086071,
000505.SZ,京粮控股,2019-10-18,5.65,5.84,5.64,5.81,12950970,
000505.SZ,京粮控股,2019-10-21,5.67,5.77,5.64,5.76,6629819,
000505.SZ,京粮控股,2019-10-22,5.72,5.79,5.68,5.75,4321270,
000505.SZ,京粮控股,2019-10-23,5.71,5.74,5.57,5.63,4931609,
000505.SZ,京粮控股,2019-10-24,5.64,5.67,5.5,5.52,4299949,
000505.SZ,京粮控股,2019-10-25,5.52,5.69,5.46,5.69,6372620,
000505.SZ,京粮控股,2019-10-28,5.66,5.8,5.6,5.79,8733313,
000505.SZ,京粮控股,2019-10-29,5.76,5.8,5.66,5.66,5396908,
000505.SZ,京粮控股,2019-10-30,5.65,5.69,5.53,5.56,3729905,
000505.SZ,京粮控股,2019-10-31,5.56,5.59,5.46,5.48,3799800,
000505.SZ,京粮控股,2019-11-01,5.48,5.52,5.42,5.5,3453270,
000505.SZ,京粮控股,2019-11-04,5.52,5.53,5.44,5.46,3177800,
000505.SZ,京粮控股,2019-11-05,5.48,5.55,5.47,5.5,3970897,
000505.SZ,京粮控股,2019-11-06,5.48,5.5,5.3,5.33,5629909,
000505.SZ,京粮控股,2019-11-07,5.36,5.41,5.33,5.37,2246195,
000505.SZ,京粮控股,2019-11-08,5.41,5.46,5.33,5.33,2881627,
000505.SZ,京粮控股,2019-11-11,5.33,5.34,5.13,5.16,3261048,
000505.SZ,京粮控股,2019-11-12,5.16,5.19,5.02,5.13,3809922,
000505.SZ,京粮控股,2019-11-13,5.11,5.14,5.05,5.08,2860315,
000505.SZ,京粮控股,2019-11-14,5.08,5.11,5.06,5.1,1987410,
000505.SZ,京粮控股,2019-11-15,5.11,5.11,5.01,5.02,2085200,
000505.SZ,京粮控股,2019-11-18,5.02,5.27,4.94,5.18,6196733,
000505.SZ,京粮控股,2019-11-19,5.17,5.24,5.15,5.24,3063429,
000505.SZ,京粮控股,2019-11-20,5.24,5.24,5.1,5.19,3972838,
000505.SZ,京粮控股,2019-11-21,5.15,5.16,5.1,5.12,2535301,
000505.SZ,京粮控股,2019-11-22,5.12,5.18,5.05,5.07,2533404,
000505.SZ,京粮控股,2019-11-25,5.1,5.28,5.04,5.26,7085797,
000505.SZ,京粮控股,2019-11-26,5.28,5.31,5.16,5.16,4605148,
000505.SZ,京粮控股,2019-11-27,5.16,5.18,5.11,5.13,2933600,
000505.SZ,京粮控股,2019-11-28,5.23,5.64,5.23,5.64,20993244,
000505.SZ,京粮控股,2019-11-29,5.56,5.98,5.41,5.55,30412449,
000505.SZ,京粮控股,2019-12-02,5.48,5.51,5.35,5.4,14196901,
000505.SZ,京粮控股,2019-12-03,5.39,5.4,5.28,5.36,8817217,
000505.SZ,京粮控股,2019-12-04,5.33,5.42,5.28,5.4,7731343,
000505.SZ,京粮控股,2019-12-05,5.36,5.39,5.27,5.35,10218511,
000505.SZ,京粮控股,2019-12-06,5.33,5.36,5.29,5.34,7146173,
000505.SZ,京粮控股,2019-12-09,5.34,5.37,5.31,5.36,5493700,
000505.SZ,京粮控股,2019-12-10,5.34,5.36,5.31,5.33,4819535,
000505.SZ,京粮控股,2019-12-11,5.32,5.5,5.29,5.39,10969305,
000505.SZ,京粮控股,2019-12-12,5.38,5.4,5.32,5.34,5404900,
000505.SZ,京粮控股,2019-12-13,5.36,5.41,5.34,5.37,5850275,
000505.SZ,京粮控股,2019-12-16,5.4,5.43,5.34,5.4,5808874,
000505.SZ,京粮控股,2019-12-17,5.41,5.47,5.36,5.46,8380104,
000505.SZ,京粮控股,2019-12-18,5.45,5.5,5.41,5.43,6944901,
000505.SZ,京粮控股,2019-12-19,5.43,5.49,5.4,5.49,6199646,
000505.SZ,京粮控股,2019-12-20,5.49,5.66,5.42,5.54,11195702,
000505.SZ,京粮控股,2019-12-23,5.49,5.53,5.3,5.31,7625925,
000505.SZ,京粮控股,2019-12-24,5.34,5.58,5.3,5.51,9426512,
000505.SZ,京粮控股,2019-12-25,5.5,5.52,5.41,5.46,6055021,
000505.SZ,京粮控股,2019-12-26,5.42,5.51,5.42,5.46,5070931,
000505.SZ,京粮控股,2019-12-27,5.51,5.54,5.43,5.45,6458089,
000505.SZ,京粮控股,2019-12-30,5.46,5.48,5.38,5.45,5434546,
000505.SZ,京粮控股,2019-12-31,5.44,5.53,5.43,5.5,4866300,
000505.SZ,京粮控股,2020-01-02,5.54,5.74,5.49,5.62,12531782,
000505.SZ,京粮控股,2020-01-03,5.67,5.99,5.67,5.94,24858861,
000505.SZ,京粮控股,2020-01-06,5.98,6.25,5.8,5.99,26281381,
000505.SZ,京粮控股,2020-01-07,6,6,5.83,5.9,15765440,
000505.SZ,京粮控股,2020-01-08,5.85,5.93,5.69,5.72,12627723,
000505.SZ,京粮控股,2020-01-09,5.79,5.85,5.71,5.78,8046727,
000505.SZ,京粮控股,2020-01-10,5.85,6,5.77,5.89,12150648,
000505.SZ,京粮控股,2020-01-13,5.88,5.89,5.74,5.84,7894576,
000505.SZ,京粮控股,2020-01-14,5.97,6.03,5.83,5.92,13347379,
000505.SZ,京粮控股,2020-01-15,5.9,5.93,5.75,5.87,8270337,
000505.SZ,京粮控股,2020-01-16,5.87,5.92,5.8,5.87,8238356,
000505.SZ,京粮控股,2020-01-17,5.91,5.93,5.81,5.89,5875600,
000505.SZ,京粮控股,2020-01-20,5.84,6.48,5.84,6.17,27418841,
000505.SZ,京粮控股,2020-01-21,6.15,6.15,5.82,5.82,16340039,
000505.SZ,京粮控股,2020-01-22,5.8,5.84,5.61,5.68,10034840,
000505.SZ,京粮控股,2020-01-23,5.69,5.74,5.38,5.47,8911100,
000505.SZ,京粮控股,2020-02-03,4.92,5.05,4.92,4.92,9053300,
000505.SZ,京粮控股,2020-02-04,4.75,5.18,4.75,5.08,11947347,
000505.SZ,京粮控股,2020-02-05,5,5.25,5,5.13,10572283,
000505.SZ,京粮控股,2020-02-06,5.16,5.35,5.09,5.26,11098535,
000505.SZ,京粮控股,2020-02-07,5.18,5.26,5.14,5.22,7691099,
000505.SZ,京粮控股,2020-02-10,5.2,5.66,5.17,5.56,20149868,
000505.SZ,京粮控股,2020-02-11,5.56,5.56,5.34,5.35,12158877,
000505.SZ,京粮控股,2020-02-12,5.39,5.57,5.29,5.5,11138537,
000505.SZ,京粮控股,2020-02-13,5.48,5.87,5.35,5.59,20117274,
000505.SZ,京粮控股,2020-02-14,5.59,5.74,5.43,5.68,17610723,
000505.SZ,京粮控股,2020-02-17,5.76,6.15,5.76,5.9,27274408,
000505.SZ,京粮控股,2020-02-18,5.82,5.95,5.75,5.85,16029436,
000505.SZ,京粮控股,2020-02-19,5.8,5.86,5.69,5.7,11379966,
000505.SZ,京粮控股,2020-02-20,5.67,5.95,5.67,5.85,16280791,
000505.SZ,京粮控股,2020-02-21,5.85,5.86,5.76,5.83,11119248,
000505.SZ,京粮控股,2020-02-24,5.79,5.95,5.68,5.89,16042340,
000505.SZ,京粮控股,2020-02-25,5.71,5.79,5.54,5.74,14250048,
000505.SZ,京粮控股,2020-02-26,5.71,5.88,5.67,5.72,12377454,
000505.SZ,京粮控股,2020-02-27,5.7,5.92,5.65,5.77,11724415,
000505.SZ,京粮控股,2020-02-28,5.65,5.65,5.38,5.41,16711664,
000505.SZ,京粮控股,2020-03-02,5.46,5.58,5.35,5.56,11446444,
000505.SZ,京粮控股,2020-03-03,5.6,5.73,5.54,5.65,10934475,
000505.SZ,京粮控股,2020-03-04,5.62,5.82,5.58,5.79,11282876,
000505.SZ,京粮控股,2020-03-05,5.83,6.07,5.76,6.02,28315456,
000505.SZ,京粮控股,2020-03-06,5.9,6.02,5.85,5.95,16078683,
000505.SZ,京粮控股,2020-03-09,5.9,6.15,5.85,5.87,19860922,
000505.SZ,京粮控股,2020-03-10,5.81,5.95,5.59,5.95,15604336,
000505.SZ,京粮控股,2020-03-11,5.92,6.5,5.86,6.11,45075151,
000505.SZ,京粮控股,2020-03-12,5.9,5.96,5.7,5.73,21981516,
000505.SZ,京粮控股,2020-03-13,5.49,5.77,5.22,5.71,18791893,
000505.SZ,京粮控股,2020-03-16,5.8,6.19,5.72,5.79,32206483,
000505.SZ,京粮控股,2020-03-17,5.87,5.96,5.42,5.48,23599379,
000505.SZ,京粮控股,2020-03-18,5.53,5.62,5.31,5.33,15461440,
000505.SZ,京粮控股,2020-03-19,5.43,5.5,5.33,5.49,10676439,
000505.SZ,京粮控股,2020-03-20,5.51,5.86,5.45,5.83,21572559,
000505.SZ,京粮控股,2020-03-23,5.78,6.18,5.65,5.94,31377461,
000505.SZ,京粮控股,2020-03-24,6.05,6.15,5.84,6,29085994,
000505.SZ,京粮控股,2020-03-25,6,6,6,6,--,
000505.SZ,京粮控股,2020-03-26,6.6,6.6,6.27,6.6,33062655,
000505.SZ,京粮控股,2020-03-27,6.66,7.16,6.3,6.39,75490481,
000505.SZ,京粮控股,2020-03-30,6.15,7.03,6.15,7.03,76059628,
000505.SZ,京粮控股,2020-03-31,6.9,7.73,6.78,7.73,82559091,
000505.SZ,京粮控股,2020-04-01,7.99,8.5,7.5,8.1,111834907,
000505.SZ,京粮控股,2020-04-02,7.77,8.3,7.62,8.08,90172209,
000505.SZ,京粮控股,2020-04-03,7.82,8.47,7.61,8.21,98628124,
000505.SZ,京粮控股,2020-04-07,7.9,9.03,7.84,9.03,90288243,
000505.SZ,京粮控股,2020-04-08,9.29,9.93,8.68,9.93,129861522,
000505.SZ,京粮控股,2020-04-09,9.6,9.85,9,9.25,94875853,
000505.SZ,京粮控股,2020-04-10,8.93,9.39,8.45,8.62,72466035,
000505.SZ,京粮控股,2020-04-13,8.61,8.66,7.76,7.76,57223738,
000505.SZ,京粮控股,2020-04-14,7.62,8.38,7.62,8.2,61141437,
000505.SZ,京粮控股,2020-04-15,7.95,8.26,7.82,7.84,47538359,
000505.SZ,京粮控股,2020-04-16,7.82,8.05,7.67,7.83,35175666,
000505.SZ,京粮控股,2020-04-17,7.82,7.94,7.65,7.8,36580091,
000505.SZ,京粮控股,2020-04-20,7.95,8.38,7.86,8.21,56807525,
000505.SZ,京粮控股,2020-04-21,8.03,8.99,7.9,8.53,70824873,
000505.SZ,京粮控股,2020-04-22,8.3,9.38,8.18,9.38,88423264,
000505.SZ,京粮控股,2020-04-23,9.29,10.32,9.2,10.32,109044741,
000505.SZ,京粮控股,2020-04-24,10.3,10.3,9.29,9.75,95361179,
000505.SZ,京粮控股,2020-04-27,9.25,9.47,8.78,8.78,54070793,
000505.SZ,京粮控股,2020-04-28,8.52,9.1,7.92,8.83,61527684,
000505.SZ,京粮控股,2020-04-29,8.43,8.71,8.1,8.13,36325109,
000505.SZ,京粮控股,2020-04-30,8.21,8.48,8.04,8.3,30803886,
000505.SZ,京粮控股,2020-05-06,8.32,8.87,8.25,8.56,34347462,
000505.SZ,京粮控股,2020-05-07,8.61,9.35,8.36,9.25,60963308,
000505.SZ,京粮控股,2020-05-08,9.1,9.39,8.87,9.05,49037257,
000505.SZ,京粮控股,2020-05-11,9.03,9.29,8.91,9.16,39653111,
000505.SZ,京粮控股,2020-05-12,9.09,9.65,8.92,9.53,60939378,
000505.SZ,京粮控股,2020-05-13,9.48,9.55,9.15,9.19,44466097,
000505.SZ,京粮控股,2020-05-14,9,9.16,8.8,8.82,35329770,
000505.SZ,京粮控股,2020-05-15,8.85,9.03,8.73,8.92,27401877,
000505.SZ,京粮控股,2020-05-18,8.82,9.3,8.74,9.17,41444979,
000505.SZ,京粮控股,2020-05-19,9.01,9.09,8.8,8.94,33897762,
000505.SZ,京粮控股,2020-05-20,8.88,9.06,8.54,8.58,35051284,
000505.SZ,京粮控股,2020-05-21,8.51,8.55,7.92,8.02,34891963,
000505.SZ,京粮控股,2020-05-22,8,8.13,7.73,7.82,20860394,
000505.SZ,京粮控股,2020-05-25,7.9,8.1,7.69,8.08,20300886,
000505.SZ,京粮控股,2020-05-26,7.99,8.12,7.93,8.08,15391094,
000505.SZ,京粮控股,2020-05-27,8.1,8.3,8.05,8.12,21813670,
000505.SZ,京粮控股,2020-05-28,8.06,8.06,7.71,7.85,20877666,
000505.SZ,京粮控股,2020-05-29,7.63,8.17,7.63,8.06,24526060,
000505.SZ,京粮控股,2020-06-01,8.05,8.2,7.88,8.14,25534059,
000505.SZ,京粮控股,2020-06-02,8.77,8.95,8.37,8.4,54975581,
000505.SZ,京粮控股,2020-06-03,8.29,8.45,8.18,8.26,29031429,
000505.SZ,京粮控股,2020-06-04,8.27,8.49,8.11,8.29,25392329,
000505.SZ,京粮控股,2020-06-05,8.17,8.2,7.93,7.97,22548969,
000505.SZ,京粮控股,2020-06-08,7.98,8.07,7.81,8.02,16933379,
000505.SZ,京粮控股,2020-06-09,8.03,8.03,7.84,7.88,14586549,
000505.SZ,京粮控股,2020-06-10,7.86,7.95,7.76,7.79,12064962,
000505.SZ,京粮控股,2020-06-11,7.77,7.78,7.58,7.59,16675229,
000505.SZ,京粮控股,2020-06-12,7.4,7.53,7.26,7.47,13510709,
000505.SZ,京粮控股,2020-06-15,7.6,7.95,7.58,7.77,22446115,
000505.SZ,京粮控股,2020-06-16,7.74,7.74,7.58,7.68,14033195,
000505.SZ,京粮控股,2020-06-17,7.75,8.35,7.62,8.02,34063602,
000505.SZ,京粮控股,2020-06-18,7.91,8.15,7.85,7.95,21173203,
000505.SZ,京粮控股,2020-06-19,7.93,7.93,7.76,7.79,16098228,
000505.SZ,京粮控股,2020-06-22,7.79,7.95,7.67,7.83,16498587,
000505.SZ,京粮控股,2020-06-23,7.78,7.84,7.68,7.72,12585492,
000505.SZ,京粮控股,2020-06-24,7.77,7.77,7.55,7.56,11352165,
000505.SZ,京粮控股,2020-06-29,7.58,7.88,7.58,7.69,18536039,
000505.SZ,京粮控股,2020-06-30,7.6,7.69,7.56,7.67,15114391,
000505.SZ,京粮控股,2020-07-01,7.68,7.82,7.61,7.72,18512469,
000505.SZ,京粮控股,2020-07-02,7.73,7.76,7.64,7.74,15950869,
000505.SZ,京粮控股,2020-07-03,7.79,7.85,7.73,7.81,19780052,
000505.SZ,京粮控股,2020-07-06,7.81,8.1,7.8,8.06,29387810,
000505.SZ,京粮控股,2020-07-07,8.09,8.47,8.01,8.25,43445700,
000505.SZ,京粮控股,2020-07-08,8.21,8.35,8.06,8.32,33232923,
000505.SZ,京粮控股,2020-07-09,8.35,8.87,8.25,8.73,54302565,
000505.SZ,京粮控股,2020-07-10,8.65,8.79,8.51,8.58,42642664,
000505.SZ,京粮控股,2020-07-13,8.72,9.43,8.72,9.43,63810573,
000505.SZ,京粮控股,2020-07-14,9.45,10.28,8.9,9.58,76463706,
000505.SZ,京粮控股,2020-07-15,9.44,9.5,8.82,8.94,45401737,
000505.SZ,京粮控股,2020-07-16,8.76,8.9,8.12,8.18,35124843,
000505.SZ,京粮控股,2020-07-17,8.18,8.4,8.14,8.35,19843643,
000505.SZ,京粮控股,2020-07-20,8.42,8.75,8.3,8.71,27931840,
000505.SZ,京粮控股,2020-07-21,8.67,8.92,8.57,8.67,24367376,
000505.SZ,京粮控股,2020-07-22,8.71,8.96,8.55,8.9,35301553,
000505.SZ,京粮控股,2020-07-23,8.78,8.88,8.5,8.68,25170454,
000505.SZ,京粮控股,2020-07-24,8.67,8.93,8.34,8.39,29577554,
000505.SZ,京粮控股,2020-07-27,8.56,8.96,8.54,8.66,26410024,
000505.SZ,京粮控股,2020-07-28,8.58,8.75,8.38,8.71,24177645,
000505.SZ,京粮控股,2020-07-29,8.6,8.77,8.45,8.7,22621789,
000505.SZ,京粮控股,2020-07-30,8.7,9.17,8.65,9.12,49474574,
000505.SZ,京粮控股,2020-07-31,9,9.06,8.79,8.99,34757411,
000505.SZ,京粮控股,2020-08-03,9,9.15,8.95,9.13,34785329,
000505.SZ,京粮控股,2020-08-04,9.18,9.53,8.86,8.94,47517933,
000505.SZ,京粮控股,2020-08-05,8.72,9.25,8.51,9.15,38885871,
000505.SZ,京粮控股,2020-08-06,9.07,9.14,8.78,8.87,26855340,
000505.SZ,京粮控股,2020-08-07,8.88,9.13,8.75,8.89,31376642,
000505.SZ,京粮控股,2020-08-10,8.73,8.79,8.56,8.7,20811733,
000505.SZ,京粮控股,2020-08-11,8.66,8.88,8.52,8.59,21688806,
000505.SZ,京粮控股,2020-08-12,8.66,9.08,8.6,8.79,29433011,
000505.SZ,京粮控股,2020-08-13,8.9,9.67,8.7,9.67,74780900,
000505.SZ,京粮控股,2020-08-14,9.92,10.13,9.29,9.44,62530667,
000505.SZ,京粮控股,2020-08-17,9.26,10.38,9.26,10.38,86575215,
000505.SZ,京粮控股,2020-08-18,10.68,11.42,10.65,11.42,51718767,
000505.SZ,京粮控股,2020-08-19,12.56,12.56,11.56,12.56,103673283,
000505.SZ,京粮控股,2020-08-20,12.42,13.82,12.06,13.5,168413894,
000505.SZ,京粮控股,2020-08-21,12.4,13.58,12.4,12.8,126961586,
000505.SZ,京粮控股,2020-08-24,13.01,14.08,12.8,14.08,94879778,
000505.SZ,京粮控股,2020-08-25,14.07,14.07,12.67,12.67,107575797,
000505.SZ,京粮控股,2020-08-26,11.93,12.35,11.4,11.47,92807942,
000505.SZ,京粮控股,2020-08-27,11.47,11.49,11.05,11.42,54835120,
000505.SZ,京粮控股,2020-08-28,11.25,11.45,10.89,11.39,54358000,
000505.SZ,京粮控股,2020-08-31,11.3,11.58,11.16,11.41,45131901,
000505.SZ,京粮控股,2020-09-01,11.4,11.41,10.89,11.29,44880012,
000505.SZ,京粮控股,2020-09-02,11.39,11.99,11.31,11.37,60061798,
000505.SZ,京粮控股,2020-09-03,11.05,11.08,10.52,10.65,51838342,
000505.SZ,京粮控股,2020-09-04,10.39,10.85,10.19,10.67,35360839,
000505.SZ,京粮控股,2020-09-07,10.6,10.8,10.11,10.15,35369895,
000505.SZ,京粮控股,2020-09-08,10.3,10.33,9.85,10.09,26057967,
000505.SZ,京粮控股,2020-09-09,9.95,10.03,9.61,9.63,27585993,
000505.SZ,京粮控股,2020-09-10,9.78,10.59,9.45,10.59,58514954,
000505.SZ,京粮控股,2020-09-11,10.6,11.3,10.27,10.98,70758292,
000505.SZ,京粮控股,2020-09-14,11.17,11.17,10.5,10.85,47065905,
000505.SZ,京粮控股,2020-09-15,10.67,10.83,10.43,10.68,30602940,
000505.SZ,京粮控股,2020-09-16,10.67,10.81,10.12,10.25,34786091,
000505.SZ,京粮控股,2020-09-17,10.25,10.37,9.94,10.15,24584597,
000505.SZ,京粮控股,2020-09-18,10.02,10.44,10.01,10.34,30257865,
000505.SZ,京粮控股,2020-09-21,10.29,10.75,10.14,10.49,33398377,
000505.SZ,京粮控股,2020-09-22,10.25,10.5,10.18,10.21,23818139,
000505.SZ,京粮控股,2020-09-23,10.31,10.35,10.02,10.14,15181171,
000505.SZ,京粮控股,2020-09-24,10.07,11.15,10.05,11.15,83666028,
000505.SZ,京粮控股,2020-09-25,11.05,11.24,10.55,10.71,64104506,
000505.SZ,京粮控股,2020-09-28,10.8,10.87,10.04,10.18,41926471,
000505.SZ,京粮控股,2020-09-29,10.19,10.41,9.93,10.19,30498266,
000505.SZ,京粮控股,2020-09-30,10.19,10.27,9.95,9.99,22978379,
000505.SZ,京粮控股,2020-10-09,10.18,10.37,10.07,10.29,26834930,
000505.SZ,京粮控股,2020-10-12,10.37,10.77,10.3,10.65,37501259,
000505.SZ,京粮控股,2020-10-13,10.76,10.85,10.52,10.68,36013803,
000505.SZ,京粮控股,2020-10-14,10.76,11.07,10.6,10.88,46356652,
000505.SZ,京粮控股,2020-10-15,10.84,10.84,10.31,10.41,31488207,
000505.SZ,京粮控股,2020-10-16,10.32,10.39,10.16,10.3,18914645,
000505.SZ,京粮控股,2020-10-19,10.33,10.56,10.24,10.38,18894436,
000505.SZ,京粮控股,2020-10-20,10.34,10.34,10.02,10.26,18198271,
000505.SZ,京粮控股,2020-10-21,10.15,10.22,10,10.03,15856906,
000505.SZ,京粮控股,2020-10-22,10.04,10.09,9.64,10,20358067,
000505.SZ,京粮控股,2020-10-23,9.94,10,9.69,9.71,14603136,
000505.SZ,京粮控股,2020-10-26,9.73,9.8,9.51,9.65,9610773,
000505.SZ,京粮控股,2020-10-27,9.66,9.77,9.57,9.7,9449045,
000505.SZ,京粮控股,2020-10-28,9.65,9.68,9.25,9.35,15988066,
000505.SZ,京粮控股,2020-10-29,9.2,9.36,9.07,9.14,13845304,
000505.SZ,京粮控股,2020-10-30,9.21,9.25,8.62,8.66,22524433,
